match_id,competition_id,season_id,competition_name,season_name,match_date,kick_off,home_team_id,home_team,away_team_id,away_team,home_score,away_score,stadium,referee,source
-139754095775095,,,Ligue 1,2023/2024,2024-03-03,16:05,,Rennes,,Lorient,1,2,,,football-data
-116861658893675,,,Premier League,2023/2024,2024-03-03,15:30,,Man City,,Man United,3,1,,A Madley,football-data
-106303591569858,,,Serie A,2023/2024,2024-03-03,14:00,,Frosinone,,Lecce,1,1,,,football-data
-100860396356177,,,Ligue 1,2023/2024,2024-03-03,12:00,,Toulouse,,Nice,2,1,,,football-data
-86924749698654,,,Serie A,2023/2024,2024-03-03,17:00,,Atalanta,,Bologna,1,2,,,football-data
-78452017286514,,,La Liga,2023/2024,2024-03-03,13:00,,Villarreal,,Granada,5,1,,,football-data
-53818227382349,,,La Liga,2023/2024,2024-03-03,20:00,,Ath Bilbao,,Barcelona,0,0,,,football-data
-45912982844666,,,Bundesliga,2023/2024,2024-03-03,16:30,,Hoffenheim,,Werder Bremen,2,1,,,football-data
-43839604477272,,,Ligue 1,2023/2024,2024-03-03,14:00,,Nantes,,Metz,0,2,,,football-data
-20102388864462,,,La Liga,2023/2024,2024-03-03,17:30,,Mallorca,,Girona,1,0,,,football-data
-111693616530830,,,La Liga,2023/2024,2024-03-04,20:00,,Osasuna,,Alaves,1,0,,,football-data
-37664345259581,,,Premier League,2023/2024,2024-03-04,20:00,,Sheffield United,,Arsenal,0,6,,S Barrott,football-data
-19743440795074,,,Serie A,2023/2024,2024-03-04,19:45,,Inter,,Genoa,2,1,,,football-data
-252100873851320,,,La Liga,2023/2024,2024-03-08,20:00,,Barcelona,,Mallorca,1,0,,,football-data
-218820847213736,,,Ligue 1,2023/2024,2024-03-08,20:00,,Nice,,Montpellier,1,2,,,football-data
-156730341188814,,,Bundesliga,2023/2024,2024-03-08,19:30,,Stuttgart,,Union Berlin,2,0,,,football-data
-50478677871261,,,Serie A,2023/2024,2024-03-08,19:45,,Napoli,,Torino,1,1,,,football-data
-279407834659622,,,Serie A,2023/2024,2024-03-09,19:45,,Genoa,,Monza,2,3,,,football-data
-257654996464345,,,La Liga,2023/2024,2024-03-09,15:15,,Cadiz,,Ath Madrid,2,0,,,football-data
-243524971216848,,,Bundesliga,2023/2024,2024-03-09,14:30,,Augsburg,,Heidenheim,1,0,,,football-data
-241375204034545,,,Serie A,2023/2024,2024-03-09,14:00,,Cagliari,,Salernitana,4,2,,,football-data
-232153549404154,,,Ligue 1,2023/2024,2024-03-09,20:00,,Lens,,Brest,1,0,,,football-data
-223839106424696,,,Serie A,2023/2024,2024-03-09,14:00,,Sassuolo,,Frosinone,1,0,,,football-data
-217102692555841,,,Ligue 1,2023/2024,2024-03-09,16:00,,Lorient,,Lyon,0,2,,,football-data
-208776885894233,,,Bundesliga,2023/2024,2024-03-09,17:30,,Werder Bremen,,Dortmund,1,2,,,football-data
-187665417539835,,,Bundesliga,2023/2024,2024-03-09,14:30,,Bayern Munich,,Mainz,8,1,,,football-data
-149866282818779,,,Premier League,2023/2024,2024-03-09,12:30,,Man United,,Everton,2,0,,S Hooper,football-data
-128346662852441,,,Bundesliga,2023/2024,2024-03-09,14:30,,M'gladbach,,FC Koln,3,3,,,football-data
-120837547012565,,,Premier League,2023/2024,2024-03-09,15:00,,Wolves,,Fulham,2,1,,T Harrington,football-data
-110931116033158,,,Premier League,2023/2024,2024-03-09,15:00,,Bournemouth,,Sheffield United,2,2,,A Taylor,football-data
-80904199332738,,,Bundesliga,2023/2024,2024-03-09,14:30,,RB Leipzig,,Darmstadt,2,0,,,football-data
-50549208873455,,,Serie A,2023/2024,2024-03-09,17:00,,Bologna,,Inter,0,1,,,football-data
-43959639538386,,,Premier League,2023/2024,2024-03-09,15:00,,Crystal Palace,,Luton,1,1,,S Singh,football-data
-39067932505232,,,Premier League,2023/2024,2024-03-09,17:30,,Arsenal,,Brentford,2,1,,R Jones,football-data
-22711156513486,,,La Liga,2023/2024,2024-03-09,17:30,,Granada,,Sociedad,2,3,,,football-data
-21633232539530,,,La Liga,2023/2024,2024-03-09,20:00,,Girona,,Osasuna,2,0,,,football-data
-284396287395,,,La Liga,2023/2024,2024-03-09,13:00,,Valencia,,Getafe,1,0,,,football-data
-280206974094529,,,Ligue 1,2023/2024,2024-03-10,19:45,,Marseille,,Nantes,2,0,,,football-data
-277297964619194,,,La Liga,2023/2024,2024-03-10,13:00,,Alaves,,Vallecano,1,0,,,football-data
-270261570399072,,,Serie A,2023/2024,2024-03-10,19:45,,Fiorentina,,Roma,2,2,,,football-data
-241619598635715,,,Premier League,2023/2024,2024-03-10,15:45,,Liverpool,,Man City,1,1,,M Oliver,football-data
-192625584045746,,,Premier League,2023/2024,2024-03-10,14:00,,West Ham,,Burnley,2,2,,D England,football-data
-191914523408011,,,Ligue 1,2023/2024,2024-03-10,14:00,,Metz,,Clermont,1,0,,,football-data
-184329733832658,,,Ligue 1,2023/2024,2024-03-10,14:00,,Le Havre,,Toulouse,1,0,,,football-data
-170638609379306,,,Bundesliga,2023/2024,2024-03-10,16:30,,Ein Frankfurt,,Hoffenheim,3,1,,,football-data
-158610314189824,,,La Liga,2023/2024,2024-03-10,20:00,,Betis,,Villarreal,2,3,,,football-data
-157542679868736,,,La Liga,2023/2024,2024-03-10,17:30,,Real Madrid,,Celta,4,0,,,football-data
-126561834967148,,,Premier League,2023/2024,2024-03-10,14:00,,Brighton,,Nott'm Forest,1,0,,M Salisbury,football-data
-110533038539701,,,Serie A,2023/2024,2024-03-10,11:30,,Lecce,,Verona,0,1,,,football-data
-99271881411447,,,Premier League,2023/2024,2024-03-10,13:00,,Aston Villa,,Tottenham,0,4,,C Kavanagh,football-data
-98201411782803,,,Serie A,2023/2024,2024-03-10,17:00,,Juventus,,Atalanta,2,2,,,football-data
-86296211198152,,,Bundesliga,2023/2024,2024-03-10,14:30,,Bochum,,Freiburg,1,2,,,football-data
-64241665481326,,,Bundesliga,2023/2024,2024-03-10,18:30,,Leverkusen,,Wolfsburg,2,0,,,football-data
-53535848308056,,,Ligue 1,2023/2024,2024-03-10,12:00,,Paris SG,,Reims,2,2,,,football-data
-35638892053701,,,Ligue 1,2023/2024,2024-03-10,16:05,,Lille,,Rennes,2,2,,,football-data
-30875215183142,,,Ligue 1,2023/2024,2024-03-10,14:00,,Strasbourg,,Monaco,0,1,,,football-data
-21399828259014,,,Serie A,2023/2024,2024-03-10,14:00,,Milan,,Empoli,1,0,,,football-data
-1124567156362,,,La Liga,2023/2024,2024-03-10,15:15,,Las Palmas,,Ath Bilbao,0,2,,,football-data
-143688555906377,,,La Liga,2023/2024,2024-03-11,20:00,,Almeria,,Sevilla,2,2,,,football-data
-66050079922884,,,Premier League,2023/2024,2024-03-11,20:00,,Chelsea,,Newcastle,3,2,,J Brooks,football-data
-31923522420724,,,Serie A,2023/2024,2024-03-11,19:45,,Lazio,,Udinese,1,2,,,football-data
-227857914716287,,,Premier League,2023/2024,2024-03-13,19:30,,Bournemouth,,Luton,4,3,,S Allison,football-data
-260720975589521,,,Ligue 1,2023/2024,2024-03-15,20:00,,Toulouse,,Lyon,2,3,,,football-data
-181113552581503,,,La Liga,2023/2024,2024-03-15,20:00,,Sociedad,,Cadiz,2,0,,,football-data
-144358818912069,,,Bundesliga,2023/2024,2024-03-15,19:30,,FC Koln,,RB Leipzig,1,5,,,football-data
-37464563671553,,,Serie A,2023/2024,2024-03-15,19:45,,Empoli,,Bologna,0,1,,,football-data
-259347138783327,,,Premier League,2023/2024,2024-03-16,15:00,,Luton,,Nott'm Forest,1,1,,D England,football-data
-251060541045157,,,Ligue 1,2023/2024,2024-03-16,16:00,,Nantes,,Strasbourg,1,3,,,football-data
-203115835799994,,,Bundesliga,2023/2024,2024-03-16,14:30,,Wolfsburg,,Augsburg,1,3,,,football-data
-185704592783992,,,Premier League,2023/2024,2024-03-16,15:00,,Burnley,,Brentford,2,1,,D Bond,football-data
-178833552017886,,,Bundesliga,2023/2024,2024-03-16,14:30,,Darmstadt,,Bayern Munich,2,5,,,football-data
-157316854264766,,,Ligue 1,2023/2024,2024-03-16,20:00,,Lens,,Nice,1,3,,,football-data
-148855614383633,,,Bundesliga,2023/2024,2024-03-16,17:30,,Hoffenheim,,Stuttgart,0,3,,,football-data
-145493450295559,,,Serie A,2023/2024,2024-03-16,14:00,,Monza,,Cagliari,1,0,,,football-data
-120288530549625,,,Bundesliga,2023/2024,2024-03-16,14:30,,Union Berlin,,Werder Bremen,2,1,,,football-data
-106498919311970,,,La Liga,2023/2024,2024-03-16,15:15,,Osasuna,,Real Madrid,2,4,,,football-data
-92727175149361,,,Serie A,2023/2024,2024-03-16,19:45,,Frosinone,,Lazio,2,3,,,football-data
-91989191753062,,,Bundesliga,2023/2024,2024-03-16,14:30,,Mainz,,Bochum,2,0,,,football-data
-73722524547356,,,Serie A,2023/2024,2024-03-16,17:00,,Salernitana,,Lecce,0,1,,,football-data
-48412575208192,,,Bundesliga,2023/2024,2024-03-16,14:30,,Heidenheim,,M'gladbach,1,1,,,football-data
-46807723155048,,,Premier League,2023/2024,2024-03-16,17:30,,Fulham,,Tottenham,3,0,,R Jones,football-data
-33383222830817,,,Serie A,2023/2024,2024-03-16,14:00,,Udinese,,Torino,0,2,,,football-data
-19175728429675,,,La Liga,2023/2024,2024-03-16,20:00,,Ath Bilbao,,Alaves,2,0,,,football-data
-18450836895506,,,La Liga,2023/2024,2024-03-16,13:00,,Mallorca,,Granada,1,0,,,football-data
-9122117997825,,,La Liga,2023/2024,2024-03-16,17:30,,Getafe,,Girona,1,0,,,football-data
-264972926658371,,,Ligue 1,2023/2024,2024-03-17,14:00,,Monaco,,Lorient,2,2,,,football-data
-228498117288686,,,Serie A,2023/2024,2024-03-17,17:00,,Roma,,Sassuolo,1,0,,,football-data
-222791013923122,,,Ligue 1,2023/2024,2024-03-17,16:05,,Rennes,,Marseille,2,0,,,football-data
-178019770700445,,,La Liga,2023/2024,2024-03-17,13:00,,Sevilla,,Celta,1,2,,,football-data
-165822316454432,,,Premier League,2023/2024,2024-03-17,14:00,,West Ham,,Aston Villa,1,1,,J Gillett,football-data
-162323522133683,,,Ligue 1,2023/2024,2024-03-17,19:45,,Montpellier,,Paris SG,2,6,,,football-data
-162159407637092,,,Bundesliga,2023/2024,2024-03-17,16:30,,Dortmund,,Ein Frankfurt,3,1,,,football-data
-125909329940126,,,Serie A,2023/2024,2024-03-17,19:45,,Inter,,Napoli,1,1,,,football-data
-120094324032743,,,Serie A,2023/2024,2024-03-17,14:00,,Verona,,Milan,1,3,,,football-data
-94590974192235,,,Ligue 1,2023/2024,2024-03-17,12:00,,Brest,,Lille,1,1,,,football-data
-86307744117147,,,La Liga,2023/2024,2024-03-17,20:00,,Ath Madrid,,Barcelona,0,3,,,football-data
-73419370175280,,,Ligue 1,2023/2024,2024-03-17,14:00,,Reims,,Metz,2,1,,,football-data
-45042419882032,,,La Liga,2023/2024,2024-03-17,15:15,,Villarreal,,Valencia,1,0,,,football-data
-40046760985590,,,Ligue 1,2023/2024,2024-03-17,14:00,,Clermont,,Le Havre,2,1,,,football-data
-37070239617774,,,Bundesliga,2023/2024,2024-03-17,14:30,,Freiburg,,Leverkusen,2,3,,,football-data
-31096420657876,,,Serie A,2023/2024,2024-03-17,11:30,,Juventus,,Genoa,0,0,,,football-data
-28501208287629,,,La Liga,2023/2024,2024-03-17,15:15,,Las Palmas,,Almeria,0,1,,,football-data
-24496940760653,,,La Liga,2023/2024,2024-03-17,17:30,,Vallecano,,Betis,2,0,,,football-data
-188451538849704,,,La Liga,2023/2024,2024-03-29,20:00,,Cadiz,,Granada,1,0,,,football-data
-148537058240187,,,Ligue 1,2023/2024,2024-03-29,20:00,,Lille,,Lens,2,1,,,football-data
-239430157094933,,,Bundesliga,2023/2024,2024-03-30,17:30,,Bayern Munich,,Dortmund,0,2,,,football-data
-239372181159075,,,Premier League,2023/2024,2024-03-30,17:30,,Aston Villa,,Wolves,2,0,,P Tierney,football-data
-229413711507942,,,Premier League,2023/2024,2024-03-30,15:00,,Tottenham,,Luton,2,1,,J Gillett,football-data
-224728280867669,,,Premier League,2023/2024,2024-03-30,12:30,,Newcastle,,West Ham,4,3,,R Jones,football-data
-202234259288745,,,Bundesliga,2023/2024,2024-03-30,14:30,,Werder Bremen,,Wolfsburg,0,2,,,football-data
-198284274916906,,,La Liga,2023/2024,2024-03-30,13:00,,Getafe,,Sevilla,0,1,,,football-data
-181687644333044,,,Serie A,2023/2024,2024-03-30,14:00,,Torino,,Monza,1,0,,,football-data
-181224462459383,,,Premier League,2023/2024,2024-03-30,15:00,,Bournemouth,,Everton,2,1,,S Barrott,football-data
-169241718022888,,,Bundesliga,2023/2024,2024-03-30,14:30,,M'gladbach,,Freiburg,0,3,,,football-data
-150138192359961,,,Serie A,2023/2024,2024-03-30,11:30,,Napoli,,Atalanta,0,3,,,football-data
-132860207421829,,,Bundesliga,2023/2024,2024-03-30,14:30,,RB Leipzig,,Mainz,0,0,,,football-data
-124684454914520,,,Premier League,2023/2024,2024-03-30,15:00,,Sheffield United,,Fulham,3,3,,T Robinson,football-data
-98661997275407,,,Premier League,2023/2024,2024-03-30,20:00,,Brentford,,Man United,1,1,,S Hooper,football-data
-93213083458450,,,La Liga,2023/2024,2024-03-30,17:30,,Valencia,,Mallorca,0,0,,,football-data
-92499617957232,,,Premier League,2023/2024,2024-03-30,15:00,,Chelsea,,Burnley,2,2,,D England,football-data
-80946613963354,,,Bundesliga,2023/2024,2024-03-30,14:30,,Ein Frankfurt,,Union Berlin,0,0,,,football-data
-80917670798937,,,Serie A,2023/2024,2024-03-30,14:00,,Genoa,,Frosinone,1,1,,,football-data
-67552658223100,,,Serie A,2023/2024,2024-03-30,19:45,,Fiorentina,,Milan,1,2,,,football-data
-55775102150944,,,Premier League,2023/2024,2024-03-30,15:00,,Nott'm Forest,,Crystal Palace,1,1,,C Kavanagh,football-data
-54207460169303,,,Ligue 1,2023/2024,2024-03-30,20:00,,Lyon,,Reims,1,1,,,football-data
-46817655840113,,,Bundesliga,2023/2024,2024-03-30,14:30,,Leverkusen,,Hoffenheim,2,1,,,football-data
-25088650292268,,,La Liga,2023/2024,2024-03-30,20:00,,Barcelona,,Las Palmas,1,0,,,football-data
-15457943626187,,,La Liga,2023/2024,2024-03-30,15:15,,Almeria,,Osasuna,0,3,,,football-data
-2415632764490,,,Ligue 1,2023/2024,2024-03-30,16:00,,Metz,,Monaco,2,5,,,football-data
-478663555801,,,Serie A,2023/2024,2024-03-30,17:00,,Lazio,,Juventus,1,0,,,football-data
-271882756100323,,,Ligue 1,2023/2024,2024-03-31,14:00,,Nice,,Nantes,1,2,,,football-data
-263339715478189,,,La Liga,2023/2024,2024-03-31,17:30,,Alaves,,Sociedad,0,1,,,football-data
-254516866003762,,,Ligue 1,2023/2024,2024-03-31,14:00,,Le Havre,,Montpellier,0,2,,,football-data
-181156387485255,,,Ligue 1,2023/2024,2024-03-31,12:00,,Lorient,,Brest,0,1,,,football-data
-165658285743208,,,Ligue 1,2023/2024,2024-03-31,19:45,,Marseille,,Paris SG,0,2,,,football-data
-148113172494645,,,Premier League,2023/2024,2024-03-31,16:30,,Man City,,Arsenal,0,0,,A Taylor,football-data
-140493486338529,,,Bundesliga,2023/2024,2024-03-31,14:30,,Augsburg,,FC Koln,1,1,,,football-data
-94621542783752,,,Bundesliga,2023/2024,2024-03-31,16:30,,Stuttgart,,Heidenheim,3,3,,,football-data
-54467302153003,,,La Liga,2023/2024,2024-03-31,20:00,,Real Madrid,,Ath Bilbao,2,0,,,football-data
-53578760649560,,,Bundesliga,2023/2024,2024-03-31,18:30,,Bochum,,Darmstadt,2,2,,,football-data
-53305912598416,,,La Liga,2023/2024,2024-03-31,15:15,,Girona,,Betis,3,2,,,football-data
-43815189276317,,,La Liga,2023/2024,2024-03-31,13:00,,Celta,,Vallecano,0,0,,,football-data
-35960595803053,,,Ligue 1,2023/2024,2024-03-31,14:00,,Clermont,,Toulouse,0,3,,,football-data
-29574438647497,,,Premier League,2023/2024,2024-03-31,14:00,,Liverpool,,Brighton,2,1,,D Coote,football-data
-6086190005410,,,Ligue 1,2023/2024,2024-03-31,16:05,,Strasbourg,,Rennes,2,0,,,football-data
-255471587409983,,,Serie A,2023/2024,2024-04-01,14:00,,Sassuolo,,Udinese,1,1,,,football-data
-252663403732808,,,La Liga,2023/2024,2024-04-01,20:00,,Villarreal,,Ath Madrid,1,2,,,football-data
-211510305577929,,,Serie A,2023/2024,2024-04-01,11:30,,Bologna,,Salernitana,3,0,,,football-data
-61368869254849,,,Serie A,2023/2024,2024-04-01,14:00,,Cagliari,,Verona,1,1,,,football-data
-19771090663129,,,Serie A,2023/2024,2024-04-01,17:00,,Lecce,,Roma,0,0,,,football-data
-12331561977843,,,Serie A,2023/2024,2024-04-01,19:45,,Inter,,Empoli,2,0,,,football-data
-216453830970375,,,Premier League,2023/2024,2024-04-02,20:15,,West Ham,,Tottenham,1,1,,J Brooks,football-data
-170060383155269,,,Premier League,2023/2024,2024-04-02,19:30,,Newcastle,,Everton,1,1,,T Harrington,football-data
-87963268235582,,,Premier League,2023/2024,2024-04-02,19:45,,Bournemouth,,Crystal Palace,1,0,,G Scott,football-data
-59881212313772,,,Premier League,2023/2024,2024-04-02,19:30,,Nott'm Forest,,Fulham,3,1,,M Oliver,football-data
-17882032155064,,,Premier League,2023/2024,2024-04-02,19:45,,Burnley,,Wolves,1,1,,T Bramall,football-data
-231579675630359,,,Premier League,2023/2024,2024-04-03,19:30,,Arsenal,,Luton,2,0,,C Pawson,football-data
-107833747321130,,,Premier League,2023/2024,2024-04-03,20:15,,Man City,,Aston Villa,4,1,,D England,football-data
-67722827211672,,,Premier League,2023/2024,2024-04-03,19:30,,Brentford,,Brighton,0,0,,A Madley,football-data
-271307694080779,,,Premier League,2023/2024,2024-04-04,19:30,,Liverpool,,Sheffield United,3,1,,S Attwell,football-data
-209628366898919,,,Premier League,2023/2024,2024-04-04,20:15,,Chelsea,,Man United,4,3,,J Gillett,football-data
-206920271544362,,,La Liga,2023/2024,2024-04-04,19:00,,Granada,,Valencia,0,1,,,football-data
-31436374239286,,,Ligue 1,2023/2024,2024-04-05,20:00,,Lille,,Marseille,3,1,,,football-data
-22903176679545,,,Serie A,2023/2024,2024-04-05,19:45,,Salernitana,,Sassuolo,2,2,,,football-data
-17768528087229,,,Bundesliga,2023/2024,2024-04-05,19:30,,Ein Frankfurt,,Werder Bremen,1,1,,,football-data
-260128876444713,,,Premier League,2023/2024,2024-04-06,15:00,,Everton,,Burnley,1,0,,M Oliver,football-data
-235981804034263,,,Ligue 1,2023/2024,2024-04-06,16:00,,Lens,,Le Havre,1,1,,,football-data
-234842371351845,,,Bundesliga,2023/2024,2024-04-06,14:30,,Mainz,,Darmstadt,4,0,,,football-data
-234473412254186,,,Bundesliga,2023/2024,2024-04-06,17:30,,Dortmund,,Stuttgart,0,1,,,football-data
-227138322577049,,,Premier League,2023/2024,2024-04-06,15:00,,Fulham,,Newcastle,0,1,,S Allison,football-data
-213425273415540,,,Premier League,2023/2024,2024-04-06,17:30,,Brighton,,Arsenal,0,3,,J Brooks,football-data
-208093166243671,,,Bundesliga,2023/2024,2024-04-06,14:30,,Heidenheim,,Bayern Munich,3,2,,,football-data
-177883249321228,,,Premier League,2023/2024,2024-04-06,15:00,,Luton,,Bournemouth,2,1,,A Madley,football-data
-173772795311829,,,Bundesliga,2023/2024,2024-04-06,14:30,,FC Koln,,Bochum,2,1,,,football-data
-165976306580609,,,Premier League,2023/2024,2024-04-06,15:00,,Aston Villa,,Brentford,3,3,,M Salisbury,football-data
-151055788311923,,,Bundesliga,2023/2024,2024-04-06,14:30,,Union Berlin,,Leverkusen,0,1,,,football-data
-122641037175590,,,Premier League,2023/2024,2024-04-06,12:30,,Crystal Palace,,Man City,2,4,,P Tierney,football-data
-88340170711791,,,Serie A,2023/2024,2024-04-06,14:00,,Milan,,Lecce,3,0,,,football-data
-69384441039119,,,Serie A,2023/2024,2024-04-06,17:00,,Roma,,Lazio,1,0,,,football-data
-14056418489381,,,Bundesliga,2023/2024,2024-04-06,14:30,,Freiburg,,RB Leipzig,1,4,,,football-data
-12874021603511,,,Serie A,2023/2024,2024-04-06,19:45,,Empoli,,Torino,3,2,,,football-data
-12701395505447,,,Premier League,2023/2024,2024-04-06,15:00,,Wolves,,West Ham,1,2,,T Harrington,football-data
-6014498550303,,,Ligue 1,2023/2024,2024-04-06,20:00,,Paris SG,,Clermont,1,1,,,football-data
-265323897023776,,,Serie A,2023/2024,2024-04-07,19:45,,Juventus,,Fiorentina,1,0,,,football-data
-220412823854169,,,Ligue 1,2023/2024,2024-04-07,14:00,,Reims,,Nice,0,0,,,football-data
-200043730295473,,,Premier League,2023/2024,2024-04-07,15:30,,Man United,,Liverpool,2,2,,A Taylor,football-data
-195460618889405,,,Serie A,2023/2024,2024-04-07,17:00,,Cagliari,,Atalanta,2,1,,,football-data
-186536819967028,,,Premier League,2023/2024,2024-04-07,18:00,,Tottenham,,Nott'm Forest,3,1,,S Hooper,football-data
-172009202880535,,,Ligue 1,2023/2024,2024-04-07,19:45,,Nantes,,Lyon,1,3,,,football-data
-123127182313991,,,Ligue 1,2023/2024,2024-04-07,14:00,,Toulouse,,Strasbourg,0,0,,,football-data
-122605690885114,,,Bundesliga,2023/2024,2024-04-07,16:30,,Wolfsburg,,M'gladbach,1,3,,,football-data
-105372883550414,,,Serie A,2023/2024,2024-04-07,14:00,,Monza,,Napoli,2,4,,,football-data
-80096047321362,,,Serie A,2023/2024,2024-04-07,11:30,,Frosinone,,Bologna,0,0,,,football-data
-73509379058619,,,Ligue 1,2023/2024,2024-04-07,14:00,,Montpellier,,Lorient,2,0,,,football-data
-55659394707133,,,Bundesliga,2023/2024,2024-04-07,14:30,,Hoffenheim,,Augsburg,3,1,,,football-data
-40309913739380,,,Serie A,2023/2024,2024-04-07,17:00,,Verona,,Genoa,1,2,,,football-data
-17452611928446,,,Ligue 1,2023/2024,2024-04-07,12:00,,Brest,,Metz,4,3,,,football-data
-16808228807634,,,Ligue 1,2023/2024,2024-04-07,16:05,,Monaco,,Rennes,1,0,,,football-data
-6940043342551,,,Premier League,2023/2024,2024-04-07,17:30,,Sheffield United,,Chelsea,2,2,,R Jones,football-data
-204825083125141,,,Serie A,2023/2024,2024-04-08,19:45,,Udinese,,Inter,1,2,,,football-data
-171478094950681,,,Bundesliga,2023/2024,2024-04-12,19:30,,Augsburg,,Union Berlin,2,0,,,football-data
-169781472016921,,,Serie A,2023/2024,2024-04-12,19:45,,Lazio,,Salernitana,4,1,,,football-data
-152181156752291,,,La Liga,2023/2024,2024-04-12,20:00,,Betis,,Celta,2,1,,,football-data
-123805235356690,,,Ligue 1,2023/2024,2024-04-12,20:00,,Metz,,Lens,2,1,,,football-data
-280110065154015,,,La Liga,2023/2024,2024-04-13,15:15,,Vallecano,,Getafe,0,0,,,football-data
-267781944656239,,,Bundesliga,2023/2024,2024-04-13,14:30,,RB Leipzig,,Wolfsburg,3,0,,,football-data
-264754500835305,,,Ligue 1,2023/2024,2024-04-13,16:00,,Strasbourg,,Reims,3,1,,,football-data
-244203712213321,,,La Liga,2023/2024,2024-04-13,17:30,,Mallorca,,Real Madrid,0,1,,,football-data
-239104589890855,,,Ligue 1,2023/2024,2024-04-13,20:00,,Rennes,,Toulouse,1,2,,,football-data
-213273061072389,,,Bundesliga,2023/2024,2024-04-13,17:30,,Stuttgart,,Ein Frankfurt,3,0,,,football-data
-189122810535436,,,Premier League,2023/2024,2024-04-13,15:00,,Burnley,,Brighton,1,1,,S Hooper,football-data
-188125834689284,,,Bundesliga,2023/2024,2024-04-13,14:30,,Bochum,,Heidenheim,1,1,,,football-data
-184405122954554,,,Bundesliga,2023/2024,2024-04-13,14:30,,M'gladbach,,Dortmund,1,2,,,football-data
-183167285679687,,,Premier League,2023/2024,2024-04-13,12:30,,Newcastle,,Tottenham,4,0,,T Robinson,football-data
-182109154988051,,,Serie A,2023/2024,2024-04-13,17:00,,Torino,,Juventus,0,0,,,football-data
-167880148595723,,,Premier League,2023/2024,2024-04-13,15:00,,Man City,,Luton,5,1,,J Brooks,football-data
-143630642817789,,,Premier League,2023/2024,2024-04-13,17:30,,Bournemouth,,Man United,2,2,,T Harrington,football-data
-142102128285153,,,Serie A,2023/2024,2024-04-13,14:00,,Lecce,,Empoli,1,0,,,football-data
-104439056890299,,,Premier League,2023/2024,2024-04-13,15:00,,Brentford,,Sheffield United,2,0,,S Barrott,football-data
-103598409181303,,,Serie A,2023/2024,2024-04-13,19:45,,Bologna,,Monza,0,0,,,football-data
-66694061851773,,,Premier League,2023/2024,2024-04-13,15:00,,Nott'm Forest,,Wolves,2,2,,C Pawson,football-data
-58258645460938,,,Bundesliga,2023/2024,2024-04-13,14:30,,Bayern Munich,,FC Koln,2,0,,,football-data
-52929395437992,,,Bundesliga,2023/2024,2024-04-13,14:30,,Mainz,,Hoffenheim,4,1,,,football-data
-41832767392977,,,La Liga,2023/2024,2024-04-13,13:00,,Ath Madrid,,Girona,3,1,,,football-data
-6610793896048,,,La Liga,2023/2024,2024-04-13,20:00,,Cadiz,,Barcelona,0,1,,,football-data
-243812975734540,,,Serie A,2023/2024,2024-04-14,11:30,,Napoli,,Frosinone,2,2,,,football-data
-239570358558986,,,Ligue 1,2023/2024,2024-04-14,12:00,,Le Havre,,Nantes,0,1,,,football-data
-220177313038024,,,Serie A,2023/2024,2024-04-14,19:45,,Inter,,Cagliari,2,2,,,football-data
-184822872557325,,,Ligue 1,2023/2024,2024-04-14,19:45,,Lyon,,Brest,4,3,,,football-data
-174305624641925,,,La Liga,2023/2024,2024-04-14,17:30,,Ath Bilbao,,Villarreal,1,1,,,football-data
-158908002267685,,,Premier League,2023/2024,2024-04-14,16:30,,Arsenal,,Aston Villa,0,2,,D Coote,football-data
-158678011396034,,,Ligue 1,2023/2024,2024-04-14,14:00,,Clermont,,Montpellier,1,1,,,football-data
-117617895782321,,,Bundesliga,2023/2024,2024-04-14,14:30,,Darmstadt,,Freiburg,0,1,,,football-data
-100469333327271,,,La Liga,2023/2024,2024-04-14,20:00,,Sociedad,,Almeria,2,2,,,football-data
-84533279378359,,,Serie A,2023/2024,2024-04-14,14:00,,Sassuolo,,Milan,3,3,,,football-data
-74292738243799,,,La Liga,2023/2024,2024-04-14,15:15,,Granada,,Alaves,2,0,,,football-data
-68588487542743,,,Bundesliga,2023/2024,2024-04-14,16:30,,Leverkusen,,Werder Bremen,5,0,,,football-data
-57156695908987,,,Premier League,2023/2024,2024-04-14,14:00,,Liverpool,,Crystal Palace,0,1,,C Kavanagh,football-data
-27485017899407,,,Premier League,2023/2024,2024-04-14,14:00,,West Ham,,Fulham,0,2,,S Attwell,football-data
-22166171397327,,,La Liga,2023/2024,2024-04-14,13:00,,Las Palmas,,Sevilla,0,2,,,football-data
-250959138870803,,,Serie A,2023/2024,2024-04-15,19:45,,Atalanta,,Verona,2,2,,,football-data
-173647098519921,,,Premier League,2023/2024,2024-04-15,20:00,,Chelsea,,Everton,6,0,,P Tierney,football-data
-96436937164098,,,La Liga,2023/2024,2024-04-15,20:00,,Osasuna,,Valencia,0,1,,,football-data
-10477788450557,,,Serie A,2023/2024,2024-04-15,17:30,,Fiorentina,,Genoa,1,1,,,football-data
-275859918747914,,,Serie A,2023/2024,2024-04-19,19:45,,Cagliari,,Juventus,2,2,,,football-data
-230794627742533,,,Serie A,2023/2024,2024-04-19,17:30,,Genoa,,Lazio,0,1,,,football-data
-149441014345563,,,Bundesliga,2023/2024,2024-04-19,19:30,,Ein Frankfurt,,Augsburg,3,1,,,football-data
