match_id,competition_id,season_id,competition_name,season_name,match_date,kick_off,home_team_id,home_team,away_team_id,away_team,home_score,away_score,stadium,referee
3939972,223,282,Copa America,2024,2024-06-22,22:00:00.000,FI_TEAM_000023,Ecuador,FI_TEAM_000076,Venezuela,1,2,Levi''s Stadium,Wilmar Alexander Roldán Pérez
3939978,223,282,Copa America,2024,2024-06-25,22:00:00.000,FI_TEAM_000053,Peru,FI_TEAM_000012,Canada,0,1,Children''s Mercy Park,Mario Alberto Escobar Toca
3939976,223,282,Copa America,2024,2024-06-25,01:00:00.000,FI_TEAM_000009,Brazil,FI_TEAM_000017,Costa Rica,0,0,SoFi Stadium,César Arturo Ramos Palazuelos
3939992,223,282,Copa America,2024,2024-07-03,01:00:00.000,FI_TEAM_000017,Costa Rica,FI_TEAM_000052,Paraguay,2,1,Q2 Stadium,Yael Falcón Pérez
3942416,223,282,Copa America,2024,2024-07-06,22:00:00.000,FI_TEAM_000015,Colombia,FI_TEAM_000051,Panama,5,0,State Farm Stadium,Maurizio Mariani
3943077,223,282,Copa America,2024,2024-07-15,01:15:00.000,FI_TEAM_000004,Argentina,FI_TEAM_000015,Colombia,1,0,Hard Rock Stadium,Raphael Claus
3943076,223,282,Copa America,2024,2024-07-14,00:00:00.000,FI_TEAM_000012,Canada,FI_TEAM_000075,Uruguay,2,2,Bank of America Stadium,Alexis Herrera
3942852,223,282,Copa America,2024,2024-07-11,00:00:00.000,FI_TEAM_000075,Uruguay,FI_TEAM_000015,Colombia,0,1,Bank of America Stadium,César Arturo Ramos Palazuelos
3942785,223,282,Copa America,2024,2024-07-10,00:00:00.000,FI_TEAM_000004,Argentina,FI_TEAM_000012,Canada,2,0,MetLife Stadium,Piero Maza Gomez
3942415,223,282,Copa America,2024,2024-07-07,01:00:00.000,FI_TEAM_000075,Uruguay,FI_TEAM_000009,Brazil,0,0,Allegiant Stadium,Darío Herrera
3939973,223,282,Copa America,2024,2024-06-24,01:00:00.000,FI_TEAM_000075,Uruguay,FI_TEAM_000051,Panama,3,1,Hard Rock Stadium,Piero Maza Gomez
3942229,223,282,Copa America,2024,2024-07-06,01:00:00.000,FI_TEAM_000076,Venezuela,FI_TEAM_000012,Canada,1,1,AT&T Stadium,Wilton Pereira Sampaio
3942228,223,282,Copa America,2024,2024-07-05,01:00:00.000,FI_TEAM_000004,Argentina,FI_TEAM_000023,Ecuador,1,1,NRG Stadium,Andrés Matonte
3939985,223,282,Copa America,2024,2024-06-30,00:00:00.000,FI_TEAM_000012,Canada,FI_TEAM_000014,Chile,0,0,Inter&Co Stadium,Wilmar Alexander Roldán Pérez
3939984,223,282,Copa America,2024,2024-06-28,22:00:00.000,FI_TEAM_000015,Colombia,FI_TEAM_000017,Costa Rica,3,0,State Farm Stadium,Gustavo Tejera
3939981,223,282,Copa America,2024,2024-06-27,22:00:00.000,FI_TEAM_000051,Panama,FI_TEAM_000074,United States,2,1,Mercedes-Benz Stadium,Ivan Arcides Barton Cisneros
3939989,223,282,Copa America,2024,2024-07-02,01:00:00.000,FI_TEAM_000008,Bolivia,FI_TEAM_000051,Panama,1,3,Inter&Co Stadium,Edina Alves Batista
3939969,223,282,Copa America,2024,2024-06-21,00:00:00.000,FI_TEAM_000004,Argentina,FI_TEAM_000012,Canada,2,0,Mercedes-Benz Stadium,Jesús Valenzuela Sáez
3857276,43,106,FIFA World Cup,2022,2022-12-01,15:00:00.000,FI_TEAM_000012,Canada,FI_TEAM_000045,Morocco,1,2,Al Thumama Stadium,Raphael Claus
